"","gene.symbol","cell.type","gene.weight","ensembl.id"
"73","SYNE1","NK",6.71495870587903,"ENSG00000131018"
"74","TARP","NK",15.0901630300273,"ENSG00000289746"
"75","TAS1R2","NK",8.95720489300731,"ENSG00000179002"
"76","TNP1","NK",8.12744218719764,"ENSG00000118245"
"77","TXNRD3NB","NK",8.08210378774545,NA
"78","VIPR2","NK",8.55483279017561,"ENSG00000106018"
"79","XCL1","NK",6.03538952222516,"ENSG00000143184"
"80","XCL2","NK",8.20685550543297,"ENSG00000143185"
"81","ZBTB16","NK",6.22880368681346,"ENSG00000109906"
"82","ZMAT4","NK",9.83315862588826,"ENSG00000165061"
"83","ZNF876P","NK",9.82343585000494,"ENSG00000290382"
"84","RORB","NK",6.3809167779385,"ENSG00000198963"
"85","PPP1R9A","NK",6.05825176634332,"ENSG00000158528"
"86","KRT3","NK",6.19299277659949,"ENSG00000186442"
"87","LINC01743","NK",7.11017882705672,"ENSG00000242042"
"88","LINC00838","NK",6.27000115655089,"ENSG00000261683"
"89","FCGR1A","NK",6.34228864687939,"ENSG00000150337"
"90","ANKRD61","NK",7.50465691591914,"ENSG00000157999"
"91","SLC6A3","NK",6.6067296510371,"ENSG00000142319"
"92","RANBP17","NK",7.86843145402472,"ENSG00000204764"
"93","PRSS57","NK",6.61497719870626,"ENSG00000185198"
"94","AGER","NK",6.80285478837691,"ENSG00000204305"
"95","NR2E1","NK",6.62952297078726,"ENSG00000112333"
"96","MIR4326","NK",7.46011489990835,"ENSG00000266104"
"97","KRTCAP3","NK",8.77551427305234,"ENSG00000157992"
"98","PCSK6","NK",11.3770377353924,"ENSG00000140479"
"99","MEDAG","NK",6.80269794012363,"ENSG00000102802"
"100","SHH","NK",19.0535397425875,"ENSG00000164690"
"101","A2M","Mono",25.6042782935713,"ENSG00000175899"
"102","ACPP","Mono",26.6286993293963,NA
"103","ADGRE3","Mono",24.3025127973123,"ENSG00000131355"
"104","ALOX5AP","Mono",35.8933041199112,"ENSG00000132965"
"105","ANKRD22","Mono",23.2038430199913,"ENSG00000152766"
"106","APOA2","Mono",20.851094287804,"ENSG00000158874"
"107","AQP9","Mono",20.4346453260243,"ENSG00000103569"
"108","BPI","Mono",21.4789270372206,"ENSG00000101425"
"109","C10orf95","Mono",21.1319527915497,"ENSG00000120055"
"110","C5AR1","Mono",50.7726146251353,"ENSG00000197405"
"111","C9orf47","Mono",23.838850716761,NA
"112","CD300C","Mono",27.8984994454458,"ENSG00000167850"
"113","CD300E","Mono",21.8111462705623,"ENSG00000186407"
"114","CD300LB","Mono",25.5522264329873,"ENSG00000178789"
"115","CD300LF","Mono",24.8332986166536,"ENSG00000186074"
"116","CD93","Mono",23.9884538384572,"ENSG00000125810"
"117","CLEC5A","Mono",41.7102692266705,"ENSG00000258227"
"118","CLEC7A","Mono",48.3232325533006,"ENSG00000172243"
"119","COL24A1","Mono",21.3985989331631,"ENSG00000171502"
"120","CPNE4","Mono",28.5381990914195,"ENSG00000196353"
"121","CXCL8","Mono",28.4511831471873,"ENSG00000169429"
"122","CYP1B1","Mono",25.0875090332637,"ENSG00000138061"
"123","CYP1B1-AS1","Mono",31.7547716485655,"ENSG00000232973"
"124","DAPK1","Mono",42.1971153825688,"ENSG00000196730"
"125","DLGAP1-AS3","Mono",26.4319754677298,"ENSG00000263724"
"126","DOK3","Mono",21.0047277066863,"ENSG00000146094"
"127","ENC1","Mono",26.8636977349169,"ENSG00000171617"
"128","ETV3L","Mono",31.2588585581764,"ENSG00000253831"
"129","F3","Mono",19.9751114912288,"ENSG00000117525"
"130","FAM198B","Mono",20.071058657424,NA
"131","FAM20A","Mono",36.3022900070726,"ENSG00000108950"
"132","FCAR","Mono",60.9527214103019,"ENSG00000186431"
"133","FCER1G","Mono",32.8998635557847,"ENSG00000158869"
"134","FCGR2A","Mono",26.0588465703006,"ENSG00000143226"
"135","FCN1","Mono",33.330710794425,"ENSG00000085265"
"136","FGD4","Mono",38.1790235045836,"ENSG00000139132"
"137","FPR1","Mono",26.535721604819,"ENSG00000171051"
"138","FPR2","Mono",20.567844207484,"ENSG00000171049"
"139","G0S2","Mono",26.5634651904943,"ENSG00000123689"
"140","HCAR2","Mono",30.746663421761,"ENSG00000182782"
"141","HCAR3","Mono",21.9836691911536,"ENSG00000255398"
"142","HCK","Mono",22.4629871471652,"ENSG00000101336"
"143","HP","Mono",23.1103945405732,"ENSG00000257017"
"144","IGSF6","Mono",22.7718646063519,"ENSG00000140749"
"145","IL1A","Mono",19.9578708890551,"ENSG00000115008"
"146","IL1B","Mono",119.589362896921,"ENSG00000125538"
"147","ITGAX","Mono",40.0886795000751,"ENSG00000140678"
"148","ITLN1","Mono",23.6536858703078,"ENSG00000179914"
"149","KCNE1","Mono",23.585124403603,"ENSG00000180509"
"150","KLF4","Mono",24.2344541433271,"ENSG00000136826"
"151","LGALS12","Mono",26.2020606083977,"ENSG00000133317"
"152","LILRA2","Mono",34.036107712777,"ENSG00000239998"
"153","LILRB3","Mono",20.9512963289029,"ENSG00000204577"
"154","LILRB4","Mono",27.2293782979067,"ENSG00000186818"
"155","LINC01354","Mono",20.4857336999574,"ENSG00000231768"
"156","LINC02139","Mono",26.0769035700965,"ENSG00000278214"
"157","LPAR1","Mono",28.1025568439766,"ENSG00000198121"
"158","LPCAT2","Mono",20.4395692644929,"ENSG00000087253"
"159","LYZ","Mono",20.0560164375923,"ENSG00000090382"
"160","MAFB","Mono",43.0324315650466,"ENSG00000204103"
"161","MARC1","Mono",21.0500638172302,NA
"162","MCEMP1","Mono",23.043883546739,"ENSG00000183019"
"163","MEFV","Mono",31.926718444048,"ENSG00000103313"
"164","MFAP4","Mono",27.4370285032506,"ENSG00000166482"
"165","MIR3936","Mono",20.6959743210854,"ENSG00000263597"
"166","MITF","Mono",20.408797906289,"ENSG00000187098"
"167","MPO","Mono",26.0991835616447,"ENSG00000005381"
"168","NFAM1","Mono",25.9696474770479,"ENSG00000235568"
"169","ODF3B","Mono",29.6253955970831,NA
"170","OLIG1","Mono",23.0780966156599,"ENSG00000184221"
"171","PDE4B","Mono",38.7369127985442,"ENSG00000184588"
"172","PFKFB4","Mono",21.0306467374484,"ENSG00000114268"
"173","PLA2G7","Mono",36.2872199342178,"ENSG00000146070"
"174","PLIN5","Mono",22.7174345677058,"ENSG00000214456"
"175","PMFBP1","Mono",31.908846008771,"ENSG00000118557"
"176","PRAM1","Mono",26.3974020412449,"ENSG00000133246"
"177","PTGS2","Mono",21.5254689016107,"ENSG00000073756"
"178","RAB32","Mono",36.3009808211702,"ENSG00000118508"
"179","S100A8","Mono",19.9878436712508,"ENSG00000143546"
"180","S100A9","Mono",26.5804498959784,"ENSG00000163220"
"181","SGMS2","Mono",33.8650194635046,"ENSG00000164023"
"182","SIGLEC12","Mono",30.4180583572285,"ENSG00000254521"
"183","SIRPB2","Mono",47.3945526356164,"ENSG00000196209"
"184","SLC11A1","Mono",32.5870695360727,"ENSG00000018280"
"185","SLC6A12","Mono",26.4213916964448,"ENSG00000111181"
"186","SLITRK4","Mono",74.1033005911149,"ENSG00000179542"
"187","SNORA14A","Mono",20.4952114367805,"ENSG00000201643"
"188","SPATC1","Mono",24.4946697114104,"ENSG00000186583"
"189","ST3GAL6","Mono",24.1746660093156,"ENSG00000064225"
