"","gene.symbol","cell.type","gene.weight","ensembl.id"
"331","HM13","Mono",0.164438029953761,"ENSG00000101294"
"332","ZP1","Mono",0.108183223866775,"ENSG00000149506"
"333","MATK","Mono",0.163160140822471,"ENSG00000007264"
"334","NDUFS5","Mono",0.11903852499076,"ENSG00000168653"
"335","ZNF584","Mono",0.13562799010881,"ENSG00000171574"
"336","TUBE1","Mono",0.143374495327064,"ENSG00000074935"
"337","VSX1","Mono",0.0467517125174519,"ENSG00000100987"
"338","HCN4","Mono",0.140346526687559,"ENSG00000138622"
"339","RNF223","Mono",0.0408803371944157,"ENSG00000237330"
"340","H3F3B","Mono",0.0625662236423403,NA
"341","SDHAF4","Mono",0.166092668182997,"ENSG00000154079"
"342","CEACAM4","Mono",0.1140791753388,"ENSG00000105352"
"343","ENPP4","Mono",0.0978328316989517,"ENSG00000001561"
"344","HID1","Mono",0.114047388366067,"ENSG00000167861"
"345","OCIAD2","Mono",0.167320804165475,"ENSG00000145247"
"346","SNAI3","Mono",0.0872712637262343,"ENSG00000185669"
"347","ARL8A","Mono",0.160612998842242,"ENSG00000143862"
"348","KLRF1","Mono",0.086692881694823,"ENSG00000150045"
"349","AC009121.1","Mono",0.0809523629124575,NA
"350","ZNF205","Mono",0.148860188459013,"ENSG00000122386"
"351","PLEKHG3","Mono",0.117025230032873,"ENSG00000126822"
"352","DDX55","Mono",0.168153158524628,"ENSG00000111364"
"353","AC138028.1","Mono",0.0389431079742233,NA
"354","RPL36A-HNRNPH2","Mono",0.111931947704011,"ENSG00000257529"
"355","HNRNPH2","Mono",0.106161365303369,"ENSG00000126945"
"356","RP11-298I3.5","Mono",0.162382239116747,NA
"357","FBP2","Mono",0.162178355490061,"ENSG00000130957"
"358","CNTNAP3B","Mono",0.0756845835079752,"ENSG00000154529"
"359","CDR2L","Mono",0.142086601110748,"ENSG00000109089"
"360","C17orf96","Mono",0.0951432910209871,NA
"361","TBC1D3K","Mono",0.0940256275857585,"ENSG00000273513"
"362","PAFAH2","Mono",0.156633600476519,"ENSG00000158006"
"363","ZDHHC23","Mono",0.0664590923688863,"ENSG00000184307"
"364","FAM110C","Mono",0.0219387951218395,"ENSG00000184731"
"365","AL021546.6","Mono",0.155110223124833,NA
"366","GATC","Mono",0.131276037778553,"ENSG00000257218"
"367","NPIPB11","Mono",0.0440924186837786,"ENSG00000254206"
"368","CNOT11","Mono",0.0904937972693041,"ENSG00000158435"
"369","DDI1","Mono",0.166763743971934,"ENSG00000170967"
"370","RLN1","Mono",0.108658812905561,"ENSG00000107018"
"371","PTGDR2","Mono",0.163499781084298,"ENSG00000183134"
"372","MRPL4","Mono",0.115492982799039,"ENSG00000105364"
"373","AKTIP","Mono",0.0969236221407928,"ENSG00000166971"
"374","FITM1","Mono",0.0554517176612855,"ENSG00000139914"
"375","MTRNR2L8","Mono",0.152601694168864,NA
"376","AJUBA","Mono",0.112301592092555,"ENSG00000129474"
"377","EIF4A2","Mono",0.136441292283519,"ENSG00000156976"
"378","GPX6","Mono",0.1256501200429,"ENSG00000198704"
"379","ZNF816","Mono",0.115718761538002,"ENSG00000180257"
"380","XIAP","Mono",0.0626313832078772,"ENSG00000101966"
"381","ZNF860","Mono",0.0946765769129799,"ENSG00000197385"
"382","DEFB132","Mono",0.114863724689688,"ENSG00000186458"
"383","SLC28A1","Mono",0.150166784184575,"ENSG00000156222"
"384","RP11-468E2.6","Mono",0.11202069671447,NA
"385","SMLR1","Mono",0.0144717235131012,"ENSG00000256162"
"386","RLN2","Mono",0.116351717351742,"ENSG00000107014"
"387","BCL9","Mono",0.0298366071858042,"ENSG00000116128"
"388","KIAA1524","Mono",0.113783639966427,NA
"389","ZNF107","Mono",0.16808300027811,"ENSG00000196247"
"390","FFAR1","Mono",0.0213432626776805,"ENSG00000126266"
"391","TMEM106B","Mono",0.158991425470004,"ENSG00000106460"
"392","MED12","Mono",0.162099177453091,"ENSG00000184634"
"393","HCAR1","Mono",0.16674693234808,"ENSG00000196917"
"394","CBWD1","Mono",0.147997570637027,NA
"395","AMTN","Mono",0.159043577980517,"ENSG00000187689"
"396","GLA","Mono",0.0838512315727063,"ENSG00000102393"
"397","KLF2","Mono",0.0896004598293774,"ENSG00000127528"
"398","CLCN1","Mono",0.101350055650365,"ENSG00000188037"
"399","TMEM251","Mono",0.140040202342321,NA
